genome_id,antibiotic,measurement_sign,measurement,measurement_unit,laboratory_typing_method,testing_standard,pmid
g1307.7722,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7722,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7722,penicillin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7722,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.7722,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7722,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7722,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7722,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7722,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,amoxicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7723,cefquinome,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7723,ceftiofur,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,doxycycline,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7723,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7723,erythromycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7723,penicillin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,spectinomycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,tetracycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,trimethoprim,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7723,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,amoxicillin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7724,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7724,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7724,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7724,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,penicillin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,spectinomycin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7724,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,amoxicillin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7725,cefquinome,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7725,ceftiofur,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7725,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7725,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,penicillin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,spectinomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,trimethoprim,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7725,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7726,amoxicillin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,cefquinome,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7726,ceftiofur,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7726,erythromycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,florfenicol,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7726,penicillin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,tilmicosin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7726,trimethoprim,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7726,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7727,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7727,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7727,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7727,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7727,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7727,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7727,spectinomycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,tetracycline,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,tiamulin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7727,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,trimethoprim,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7727,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7728,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7728,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7728,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7728,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7728,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7728,trimethoprim,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7728,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,amoxicillin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7729,cefquinome,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7729,ceftiofur,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7729,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7729,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,penicillin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,spectinomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,tiamulin,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7729,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7730,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7730,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7730,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7730,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7730,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7730,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7730,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,tetracycline,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7730,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7730,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7731,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7731,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7731,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7731,erythromycin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7731,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,tiamulin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7731,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7731,trimethoprim,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7731,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7732,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7732,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7732,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7732,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,florfenicol,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7732,penicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7732,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,tetracycline,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7732,trimethoprim,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7732,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7733,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7733,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7733,doxycycline,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7733,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7733,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,tetracycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7733,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7733,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7734,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7734,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7734,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7734,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7734,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,lincomycin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7734,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7734,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,tetracycline,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,tiamulin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7734,trimethoprim,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7734,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7735,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7735,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7735,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7735,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7735,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7735,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,tiamulin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7735,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7735,trimethoprim,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7735,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7736,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7736,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7736,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7736,doxycycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7736,enrofloxacin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7736,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7736,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7736,lincomycin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7736,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7736,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7736,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7736,tetracycline,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7736,tiamulin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7736,tilmicosin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7736,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7736,tylosin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7737,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7737,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7737,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7737,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7737,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7737,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7737,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7738,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7738,cefquinome,,0.015,mg/L,MIC,CLSI,[34493269]
g1307.7738,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7738,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7738,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7738,erythromycin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7738,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7738,lincomycin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7738,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7738,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7738,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7738,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7738,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7738,tilmicosin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7738,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7738,tylosin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7739,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7739,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7739,ceftiofur,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7739,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7739,erythromycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,penicillin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7739,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7739,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7740,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7740,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7740,ceftiofur,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7740,doxycycline,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7740,enrofloxacin,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7740,erythromycin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7740,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7740,lincomycin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7740,marbofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7740,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7740,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7740,tetracycline,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7740,tiamulin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7740,tilmicosin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7740,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7740,tylosin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,amoxicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7741,cefquinome,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7741,ceftiofur,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7741,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,penicillin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7741,spectinomycin,,512.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,tiamulin,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,trimethoprim,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7741,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7742,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7742,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7742,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7742,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,florfenicol,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7742,penicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7742,spectinomycin,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,tetracycline,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,tiamulin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7742,trimethoprim,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7742,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,amoxicillin,,0.06,mg/L,MIC,CLSI,[34493269]
g1307.7743,cefquinome,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7743,ceftiofur,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,doxycycline,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,enrofloxacin,,0.25,mg/L,MIC,CLSI,[34493269]
g1307.7743,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,florfenicol,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,marbofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7743,penicillin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,spectinomycin,,16.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,tetracycline,,64.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7743,trimethoprim,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7743,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7744,cefquinome,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7744,ceftiofur,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7744,doxycycline,,8.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,enrofloxacin,,0.5,mg/L,MIC,CLSI,[34493269]
g1307.7744,erythromycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,florfenicol,,4.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,lincomycin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,marbofloxacin,,1.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,penicillin,,0.03,mg/L,MIC,CLSI,[34493269]
g1307.7744,spectinomycin,,32.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,tetracycline,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,tiamulin,,2.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,tilmicosin,,128.0,mg/L,MIC,CLSI,[34493269]
g1307.7744,trimethoprim,,0.12,mg/L,MIC,CLSI,[34493269]
g1307.7744,tylosin,,256.0,mg/L,MIC,CLSI,[34493269]
g1307.7745,amoxicillin,,0.03,mg/L,MIC,CLSI,[34493269]
