genome_id,antibiotic,call
g1307.7537,tetracycline,susceptible
g1307.7538,tetracycline,non-susceptible
g1307.7539,tetracycline,susceptible
g1307.7540,tetracycline,non-susceptible
g1307.7541,tetracycline,non-susceptible
g1307.7542,tetracycline,susceptible
g1307.7543,tetracycline,susceptible
g1307.7544,tetracycline,susceptible
g1307.7545,tetracycline,non-susceptible
g1307.7546,tetracycline,non-susceptible
g1307.7547,tetracycline,non-susceptible
g1307.7548,tetracycline,non-susceptible
g1307.7549,tetracycline,non-susceptible
g1307.7550,tetracycline,non-susceptible
g1307.7551,tetracycline,non-susceptible
g1307.7552,tetracycline,non-susceptible
g1307.7553,tetracycline,non-susceptible
g1307.7554,tetracycline,non-susceptible
g1307.7555,tetracycline,non-susceptible
g1307.7556,tetracycline,non-susceptible
g1307.7557,tetracycline,non-susceptible
g1307.7558,tetracycline,non-susceptible
g1307.7559,tetracycline,non-susceptible
g1307.7560,tetracycline,non-susceptible
g1307.7561,tetracycline,non-susceptible
g1307.7562,tetracycline,non-susceptible
g1307.7563,tetracycline,non-susceptible
g1307.7564,tetracycline,non-susceptible
g1307.7565,tetracycline,non-susceptible
g1307.7566,tetracycline,susceptible
g1307.7567,tetracycline,non-susceptible
g1307.7568,tetracycline,susceptible
g1307.7569,tetracycline,non-susceptible
g1307.7570,tetracycline,non-susceptible
g1307.7571,tetracycline,non-susceptible
g1307.7572,tetracycline,non-susceptible
g1307.7573,tetracycline,non-susceptible
g1307.7574,tetracycline,non-susceptible
g1307.7575,tetracycline,susceptible
g1307.7576,tetracycline,non-susceptible
g1307.7577,tetracycline,susceptible
g1307.7578,tetracycline,non-susceptible
g1307.7579,tetracycline,non-susceptible
g1307.7580,tetracycline,susceptible
g1307.7581,tetracycline,non-susceptible
g1307.7582,tetracycline,non-susceptible
g1307.7583,tetracycline,non-susceptible
g1307.7584,tetracycline,non-susceptible
g1307.7585,tetracycline,susceptible
g1307.7586,tetracycline,non-susceptible
g1307.7587,tetracycline,non-susceptible
g1307.7588,tetracycline,susceptible
g1307.7589,tetracycline,non-susceptible
g1307.7590,tetracycline,susceptible
g1307.7591,tetracycline,non-susceptible
g1307.7592,tetracycline,non-susceptible
g1307.7593,tetracycline,non-susceptible
g1307.7594,tetracycline,non-susceptible
g1307.7595,tetracycline,non-susceptible
g1307.7596,tetracycline,non-susceptible
g1307.7597,tetracycline,non-susceptible
g1307.7598,tetracycline,non-susceptible
g1307.7599,tetracycline,non-susceptible
g1307.7600,tetracycline,non-susceptible
g1307.7601,tetracycline,non-susceptible
g1307.7602,tetracycline,non-susceptible
g1307.7603,tetracycline,non-susceptible
g1307.7604,tetracycline,non-susceptible
g1307.7605,tetracycline,non-susceptible
g1307.7606,tetracycline,non-susceptible
g1307.7607,tetracycline,non-susceptible
g1307.7608,tetracycline,susceptible
g1307.7609,tetracycline,non-susceptible
g1307.7610,tetracycline,non-susceptible
g1307.7611,tetracycline,non-susceptible
g1307.7612,tetracycline,non-susceptible
g1307.7613,tetracycline,non-susceptible
g1307.7614,tetracycline,non-susceptible
g1307.7615,tetracycline,non-susceptible
g1307.7616,tetracycline,non-susceptible
g1307.7617,tetracycline,susceptible
g1307.7618,tetracycline,susceptible
g1307.7619,tetracycline,non-susceptible
g1307.7620,tetracycline,susceptible
g1307.7621,tetracycline,non-susceptible
g1307.7622,tetracycline,susceptible
g1307.7623,tetracycline,non-susceptible
g1307.7624,tetracycline,non-susceptible
g1307.7625,tetracycline,non-susceptible
g1307.7626,tetracycline,non-susceptible
g1307.7627,tetracycline,non-susceptible
g1307.7628,tetracycline,susceptible
g1307.7629,tetracycline,non-susceptible
g1307.7630,tetracycline,non-susceptible
g1307.7631,tetracycline,non-susceptible
g1307.7632,tetracycline,non-susceptible
g1307.7633,tetracycline,non-susceptible
g1307.7634,tetracycline,non-susceptible
g1307.7635,tetracycline,non-susceptible
g1307.7636,tetracycline,non-susceptible
g1307.7637,tetracycline,non-susceptible
g1307.7638,tetracycline,non-susceptible
g1307.7639,tetracycline,non-susceptible
g1307.7640,tetracycline,non-susceptible
g1307.7641,tetracycline,non-susceptible
g1307.7642,tetracycline,non-susceptible
g1307.7643,tetracycline,non-susceptible
g1307.7644,tetracycline,susceptible
g1307.7645,tetracycline,non-susceptible
g1307.7646,tetracycline,non-susceptible
g1307.7647,tetracycline,non-susceptible
g1307.7648,tetracycline,susceptible
g1307.7649,tetracycline,non-susceptible
g1307.7650,tetracycline,non-susceptible
g1307.7651,tetracycline,non-susceptible
g1307.7652,tetracycline,non-susceptible
g1307.7653,tetracycline,non-susceptible
g1307.7654,tetracycline,non-susceptible
g1307.7655,tetracycline,non-susceptible
g1307.7656,tetracycline,non-susceptible
g1307.7657,tetracycline,non-susceptible
g1307.7658,tetracycline,non-susceptible
g1307.7659,tetracycline,susceptible
g1307.7660,tetracycline,non-susceptible
g1307.7661,tetracycline,susceptible
g1307.7662,tetracycline,susceptible
g1307.7663,tetracycline,non-susceptible
g1307.7664,tetracycline,non-susceptible
g1307.7665,tetracycline,susceptible
g1307.7666,tetracycline,non-susceptible
g1307.7667,tetracycline,non-susceptible
g1307.7668,tetracycline,non-susceptible
g1307.7669,tetracycline,non-susceptible
g1307.7670,tetracycline,non-susceptible
g1307.7671,tetracycline,non-susceptible
g1307.7672,tetracycline,non-susceptible
g1307.7673,tetracycline,non-susceptible
g1307.7674,tetracycline,non-susceptible
g1307.7675,tetracycline,non-susceptible
g1307.7676,tetracycline,non-susceptible
g1307.7677,tetracycline,non-susceptible
g1307.7678,tetracycline,non-susceptible
g1307.7679,tetracycline,non-susceptible
g1307.7680,tetracycline,non-susceptible
g1307.7681,tetracycline,non-susceptible
g1307.7682,tetracycline,non-susceptible
g1307.7683,tetracycline,non-susceptible
g1307.7684,tetracycline,non-susceptible
g1307.7685,tetracycline,non-susceptible
g1307.7686,tetracycline,non-susceptible
g1307.7687,tetracycline,non-susceptible
g1307.7688,tetracycline,non-susceptible
g1307.7689,tetracycline,non-susceptible
g1307.7690,tetracycline,non-susceptible
g1307.7691,tetracycline,non-susceptible
g1307.7692,tetracycline,non-susceptible
g1307.7693,tetracycline,non-susceptible
g1307.7694,tetracycline,non-susceptible
g1307.7695,tetracycline,non-susceptible
g1307.7696,tetracycline,non-susceptible
g1307.7697,tetracycline,susceptible
g1307.7698,tetracycline,non-susceptible
g1307.7699,tetracycline,non-susceptible
g1307.7700,tetracycline,non-susceptible
g1307.7701,tetracycline,non-susceptible
g1307.7702,tetracycline,non-susceptible
g1307.7703,tetracycline,non-susceptible
g1307.7704,tetracycline,non-susceptible
g1307.7705,tetracycline,non-susceptible
g1307.7706,tetracycline,non-susceptible
g1307.7707,tetracycline,non-susceptible
g1307.7708,tetracycline,non-susceptible
g1307.7709,tetracycline,non-susceptible
g1307.7710,tetracycline,non-susceptible
g1307.7711,tetracycline,non-susceptible
g1307.7712,tetracycline,non-susceptible
g1307.7713,tetracycline,non-susceptible
g1307.7714,tetracycline,non-susceptible
g1307.7715,tetracycline,non-susceptible
g1307.7716,tetracycline,non-susceptible
g1307.7717,tetracycline,non-susceptible
g1307.7718,tetracycline,non-susceptible
g1307.7719,tetracycline,non-susceptible
g1307.7720,tetracycline,non-susceptible
g1307.7721,tetracycline,non-susceptible
g1307.7722,tetracycline,non-susceptible
g1307.7723,tetracycline,non-susceptible
g1307.7724,tetracycline,non-susceptible
g1307.7725,tetracycline,non-susceptible
g1307.7726,tetracycline,non-susceptible
g1307.7727,tetracycline,susceptible
g1307.7728,tetracycline,non-susceptible
g1307.7729,tetracycline,non-susceptible
g1307.7730,tetracycline,susceptible
g1307.7731,tetracycline,non-susceptible
g1307.7732,tetracycline,non-susceptible
g1307.7733,tetracycline,non-susceptible
g1307.7734,tetracycline,non-susceptible
g1307.7735,tetracycline,non-susceptible
g1307.7736,tetracycline,susceptible
g1307.7737,tetracycline,non-susceptible
g1307.7738,tetracycline,non-susceptible
g1307.7739,tetracycline,non-susceptible
g1307.7740,tetracycline,susceptible
g1307.7741,tetracycline,non-susceptible
g1307.7742,tetracycline,non-susceptible
g1307.7743,tetracycline,non-susceptible
g1307.7744,tetracycline,non-susceptible
g1307.7745,tetracycline,non-susceptible
g1307.7746,tetracycline,non-susceptible
g1307.7747,tetracycline,non-susceptible
g1307.7748,tetracycline,non-susceptible
g1307.7749,tetracycline,non-susceptible
g1307.7750,tetracycline,susceptible
g1307.7751,tetracycline,non-susceptible
g1307.7752,tetracycline,non-susceptible
g1307.7753,tetracycline,non-susceptible
g1307.7754,tetracycline,non-susceptible
g1307.7755,tetracycline,non-susceptible
g1307.7756,tetracycline,non-susceptible
g1307.7757,tetracycline,non-susceptible
g1307.7758,tetracycline,non-susceptible
g1307.7759,tetracycline,non-susceptible
g1307.7760,tetracycline,non-susceptible
g1307.7761,tetracycline,non-susceptible
g1307.7762,tetracycline,non-susceptible
g1307.7763,tetracycline,non-susceptible
g1307.7764,tetracycline,non-susceptible
g1307.7765,tetracycline,non-susceptible
g1307.7766,tetracycline,non-susceptible
g1307.7767,tetracycline,susceptible
g1307.7768,tetracycline,non-susceptible
g1307.7769,tetracycline,non-susceptible
g1307.7770,tetracycline,non-susceptible
g1307.7771,tetracycline,non-susceptible
g1307.7772,tetracycline,non-susceptible
g1307.7773,tetracycline,non-susceptible
g1307.7774,tetracycline,non-susceptible
g1307.7775,tetracycline,non-susceptible
g1307.7776,tetracycline,non-susceptible
g1307.7777,tetracycline,non-susceptible
g1307.7778,tetracycline,non-susceptible
g1307.7779,tetracycline,non-susceptible
g1307.7780,tetracycline,non-susceptible
g1307.7781,tetracycline,non-susceptible
g1307.7782,tetracycline,susceptible
g1307.7783,tetracycline,non-susceptible
g1307.7784,tetracycline,non-susceptible
g1307.7785,tetracycline,non-susceptible
g1307.7786,tetracycline,non-susceptible
g1307.7787,tetracycline,non-susceptible
g1307.7788,tetracycline,non-susceptible
g1307.7789,tetracycline,non-susceptible
g1307.7790,tetracycline,non-susceptible
g1307.7791,tetracycline,non-susceptible
g1307.7792,tetracycline,non-susceptible
g1307.7793,tetracycline,susceptible
g1307.7794,tetracycline,susceptible
g1307.7795,tetracycline,non-susceptible
g1307.7796,tetracycline,non-susceptible
g1307.7797,tetracycline,non-susceptible
g1307.7798,tetracycline,non-susceptible
g1307.7799,tetracycline,non-susceptible
g1307.7800,tetracycline,non-susceptible
g1307.7801,tetracycline,non-susceptible
g1307.7802,tetracycline,non-susceptible
g1307.7803,tetracycline,non-susceptible
g1307.7804,tetracycline,non-susceptible
g1307.7805,tetracycline,non-susceptible
g1307.7806,tetracycline,non-susceptible
g1307.7807,tetracycline,non-susceptible
g1307.7808,tetracycline,non-susceptible
g1307.7809,tetracycline,non-susceptible
g1307.7810,tetracycline,non-susceptible
g1307.7811,tetracycline,non-susceptible
g1307.7812,tetracycline,non-susceptible
g1307.7813,tetracycline,non-susceptible
g1307.7814,tetracycline,non-susceptible
g1307.7815,tetracycline,non-susceptible
g1307.7816,tetracycline,non-susceptible
g1307.7817,tetracycline,non-susceptible
g1307.7818,tetracycline,non-susceptible
g1307.7819,tetracycline,non-susceptible
g1307.7820,tetracycline,non-susceptible
g1307.7821,tetracycline,non-susceptible
g1307.7822,tetracycline,non-susceptible
g1307.7823,tetracycline,non-susceptible
g1307.7824,tetracycline,non-susceptible
g1307.7825,tetracycline,non-susceptible
g1307.7826,tetracycline,non-susceptible
g1307.7827,tetracycline,non-susceptible
g1307.7828,tetracycline,non-susceptible
g1307.7829,tetracycline,non-susceptible
g1307.7830,tetracycline,non-susceptible
g1307.7831,tetracycline,non-susceptible
g1307.7832,tetracycline,susceptible
g1307.7833,tetracycline,non-susceptible
g1307.7834,tetracycline,non-susceptible
g1307.7835,tetracycline,non-susceptible
g1307.7836,tetracycline,non-susceptible
g1307.7837,tetracycline,non-susceptible
g1307.7838,tetracycline,non-susceptible
g1307.7839,tetracycline,non-susceptible
g1307.7840,tetracycline,non-susceptible
g1307.7841,tetracycline,non-susceptible
g1307.7842,tetracycline,non-susceptible
g1307.7843,tetracycline,non-susceptible
g1307.7844,tetracycline,non-susceptible
g1307.7845,tetracycline,non-susceptible
g1307.7846,tetracycline,non-susceptible
g1307.7847,tetracycline,non-susceptible
g1307.7848,tetracycline,non-susceptible
g1307.7849,tetracycline,non-susceptible
g1307.7850,tetracycline,non-susceptible
g1307.7851,tetracycline,non-susceptible
g1307.7852,tetracycline,non-susceptible
g1307.7853,tetracycline,non-susceptible
g1307.7854,tetracycline,non-susceptible
g1307.7855,tetracycline,susceptible
g1307.7856,tetracycline,non-susceptible
g1307.7857,tetracycline,non-susceptible
g1307.7858,tetracycline,non-susceptible
g1307.7859,tetracycline,non-susceptible
g1307.7860,tetracycline,non-susceptible
g1307.7861,tetracycline,non-susceptible
g1307.7862,tetracycline,non-susceptible
g1307.7863,tetracycline,non-susceptible
g1307.7864,tetracycline,non-susceptible
g1307.7865,tetracycline,susceptible
g1307.7866,tetracycline,non-susceptible
g1307.7867,tetracycline,non-susceptible
g1307.7868,tetracycline,non-susceptible
g1307.7869,tetracycline,non-susceptible
g1307.7870,tetracycline,non-susceptible
g1307.7871,tetracycline,non-susceptible
g1307.7872,tetracycline,non-susceptible
g1307.7873,tetracycline,non-susceptible
g1307.7874,tetracycline,non-susceptible
g1307.7875,tetracycline,non-susceptible
g1307.7876,tetracycline,susceptible
g1307.7877,tetracycline,non-susceptible
g1307.7878,tetracycline,non-susceptible
g1307.7879,tetracycline,non-susceptible
g1307.7880,tetracycline,non-susceptible
g1307.7881,tetracycline,non-susceptible
g1307.7882,tetracycline,susceptible
g1307.7883,tetracycline,non-susceptible
g1307.7884,tetracycline,susceptible
g1307.7885,tetracycline,susceptible
g1307.7886,tetracycline,non-susceptible
g1307.7887,tetracycline,susceptible
g1307.7888,tetracycline,non-susceptible
g1307.7889,tetracycline,non-susceptible
g1307.7890,tetracycline,susceptible
g1307.7891,tetracycline,non-susceptible
g1307.7892,tetracycline,non-susceptible
g1307.7893,tetracycline,non-susceptible
g1307.7894,tetracycline,non-susceptible
g1307.7895,tetracycline,susceptible
g1307.7896,tetracycline,non-susceptible
g1307.7897,tetracycline,non-susceptible
g1307.7898,tetracycline,non-susceptible
g1307.7899,tetracycline,non-susceptible
g1307.7900,tetracycline,non-susceptible
g1307.7901,tetracycline,non-susceptible
g1307.7902,tetracycline,non-susceptible
g1307.7903,tetracycline,non-susceptible
g1307.7904,tetracycline,susceptible
g1307.7905,tetracycline,non-susceptible
g1307.7906,tetracycline,susceptible
g1307.7907,tetracycline,non-susceptible
g1307.7908,tetracycline,susceptible
g1307.7909,tetracycline,susceptible
g1307.7910,tetracycline,susceptible
g1307.7911,tetracycline,non-susceptible
g1307.7912,tetracycline,non-susceptible
g1307.7913,tetracycline,non-susceptible
g1307.7914,tetracycline,non-susceptible
g1307.7915,tetracycline,susceptible
g1307.7916,tetracycline,susceptible
g1307.7917,tetracycline,susceptible
g1307.7918,tetracycline,non-susceptible
g1307.7919,tetracycline,susceptible
g1307.7920,tetracycline,non-susceptible
g1307.7921,tetracycline,non-susceptible
g1307.7922,tetracycline,non-susceptible
g1307.7923,tetracycline,susceptible
g1307.7924,tetracycline,non-susceptible
g1307.7925,tetracycline,non-susceptible
g1307.7926,tetracycline,non-susceptible
g1307.7927,tetracycline,non-susceptible
g1307.7928,tetracycline,non-susceptible
g1307.7929,tetracycline,non-susceptible
g1307.7930,tetracycline,non-susceptible
g1307.7931,tetracycline,non-susceptible
g1307.7932,tetracycline,non-susceptible
g1307.7933,tetracycline,non-susceptible
g1307.7934,tetracycline,non-susceptible
g1307.7935,tetracycline,non-susceptible
g1307.7936,tetracycline,non-susceptible
g1307.7937,tetracycline,non-susceptible
g1307.7938,tetracycline,non-susceptible
g1307.7939,tetracycline,non-susceptible
g1307.7940,tetracycline,non-susceptible
g1307.7941,tetracycline,non-susceptible
g1307.7942,tetracycline,non-susceptible
g1307.7943,tetracycline,non-susceptible
g1307.7944,tetracycline,non-susceptible
g1307.7945,tetracycline,non-susceptible
g1307.7946,tetracycline,non-susceptible
g1307.7947,tetracycline,non-susceptible
g1307.7948,tetracycline,non-susceptible
g1307.7949,tetracycline,non-susceptible
g1307.7950,tetracycline,non-susceptible
g1307.7951,tetracycline,non-susceptible
g1307.7952,tetracycline,non-susceptible
g1307.7953,tetracycline,non-susceptible
g1307.7954,tetracycline,non-susceptible
g1307.7955,tetracycline,non-susceptible
g1307.7956,tetracycline,non-susceptible
g1307.7957,tetracycline,non-susceptible
g1307.7958,tetracycline,non-susceptible
g1307.7959,tetracycline,non-susceptible
g1307.7960,tetracycline,non-susceptible
g1307.7961,tetracycline,non-susceptible
g1307.7962,tetracycline,non-susceptible
g1307.7963,tetracycline,non-susceptible
g1307.7964,tetracycline,non-susceptible
g1307.7965,tetracycline,susceptible
g1307.7966,tetracycline,non-susceptible
g1307.7967,tetracycline,susceptible
g1307.7968,tetracycline,susceptible
g1307.7969,tetracycline,non-susceptible
g1307.7970,tetracycline,non-susceptible
g1307.7971,tetracycline,non-susceptible
g1307.7972,tetracycline,non-susceptible
g1307.7973,tetracycline,non-susceptible
g1307.7974,tetracycline,non-susceptible
g1307.7975,tetracycline,non-susceptible
g1307.7976,tetracycline,non-susceptible
g1307.7977,tetracycline,non-susceptible
g1307.7978,tetracycline,non-susceptible
g1307.7979,tetracycline,non-susceptible
g1307.7980,tetracycline,susceptible
g1307.7981,tetracycline,non-susceptible
g1307.7982,tetracycline,non-susceptible
g1307.7983,tetracycline,non-susceptible
g1307.7984,tetracycline,non-susceptible
